nm_name,st_name_clean,st_name,nm_city,st_area,st_road,st_address,st_url,st_score,st_price,st_total_com,st_tag,longitude,latitude
瑞豐夜市,瑞豐冰鎮梅漬小番茄,瑞豐冰鎮梅漬小番茄,高雄市,左營區,,瑞豐夜市,"https://www.google.com.tw/maps/place/%E7%91%9E%E8%B1%90%E5%86%B0%E9%8E%AE%E6%A2%85%E6%BC%AC%E5%B0%8F%E7%95%AA%E8%8C%84/@22.6660157,120.2993921,21z/data=!4m6!3m5!1s0x346e054420397df1:0x44ab0ffea19583f9!8m2!3d22.6659821!4d120.299511!16s%2Fg%2F11m781q_n8?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5.0,,1,,22.6659821,120.299511
瑞豐夜市,十喫壽司,十喫壽司,高雄市,左營區,,第二排,"https://www.google.com.tw/maps/place/%E5%8D%81%E5%96%AB%E5%A3%BD%E5%8F%B8/@22.6659756,120.2992961,20.75z/data=!4m6!3m5!1s0x346e051b91956f49:0xb21315cc95cabb27!8m2!3d22.6659828!4d120.2994641!16s%2Fg%2F11y62b4wn2?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,$200-400,7,"油脂,鮭魚",22.6659828,120.2994641
瑞豐夜市,好德記香酥雞,好德記香酥雞,高雄市,左營區,,第12條),"https://www.google.com.tw/maps/place/%E5%A5%BD%E5%BE%B7%E8%A8%98%E9%A6%99%E9%85%A5%E9%9B%9E/@22.6660574,120.2993261,21z/data=!4m6!3m5!1s0x346e0507146febff:0x67bd8dd905a0b97a!8m2!3d22.6658941!4d120.2993632!16s%2Fg%2F1tlvm8p4?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.2,$1-200,47,"炸,酥脆,胡椒,功,夜市,聾啞,麵糊,麵粉,鹹酥雞,比例",22.6658941,120.2993632
瑞豐夜市,Z的西班牙燉飯×都歷小日子,Z的西班牙燉飯×都歷小日子（第3排左邊蒜香豆干旁邊）,高雄市,鼓山區,,鼓山區,"https://www.google.com.tw/maps/place/Z%E7%9A%84%E8%A5%BF%E7%8F%AD%E7%89%99%E7%87%89%E9%A3%AF%C3%97%E9%83%BD%E6%AD%B7%E5%B0%8F%E6%97%A5%E5%AD%90%EF%BC%88%E7%AC%AC3%E6%8E%92%E5%B7%A6%E9%82%8A%E8%92%9C%E9%A6%99%E8%B1%86%E5%B9%B2%E6%97%81%E9%82%8A%EF%BC%89/@22.6659275,120.2992053,21z/data=!4m6!3m5!1s0x346e05073dbd89bf:0xd80c3b81ef178eef!8m2!3d22.6659274!4d120.2993422!16s%2Fg%2F11hd1lk0x0?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",3.4,$1-200,169,"瑞豐夜市,骨頭,香料,臘腸,雞腿肉,料理,口感,培根,辣醬,道",22.6659274,120.2993422
瑞豐夜市,蒜香豆干 瑞豐夜市第二排,蒜香豆干 瑞豐夜市第二排,高雄市,鼓山區,,第三排吃區,"https://www.google.com.tw/maps/place/%E8%92%9C%E9%A6%99%E8%B1%86%E5%B9%B2+%E7%91%9E%E8%B1%90%E5%A4%9C%E5%B8%82%E7%AC%AC%E4%BA%8C%E6%8E%92/@22.6660334,120.2994957,21z/data=!4m6!3m5!1s0x346e0567089d94c3:0x32492b7eacb00535!8m2!3d22.6660332!4d120.2996324!16s%2Fg%2F11fd773h9_?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,$1-200,70,"米血,辣,豆皮,蒜味,口感,滷汁,百頁,拌飯,拌麵,豆卜",22.6660332,120.2996324
瑞豐夜市,瑞豐夜市 初夢日式炒麵,瑞豐夜市 初夢日式炒麵,高雄市,鼓山區,,瑞 豐 夜市,"https://www.google.com.tw/maps/place/%E7%91%9E%E8%B1%90%E5%A4%9C%E5%B8%82+%E5%88%9D%E5%A4%A2%E6%97%A5%E5%BC%8F%E7%82%92%E9%BA%B5/@22.6660999,120.299328,19z/data=!3m1!4b1!4m6!3m5!1s0x346e05005c52c985:0x7cc2baa0aa4ee7e8!8m2!3d22.6660999!4d120.299328!16s%2Fg%2F11vzddrpdk?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",3.0,$1-200,10,"蛋,選擇",22.6660999,120.299328
瑞豐夜市,泰奶了,泰奶了 - 瑞豐最好喝泰奶,高雄市,鼓山區,,第12排,"https://www.google.com.tw/maps/place/%E6%B3%B0%E5%A5%B6%E4%BA%86+-+%E7%91%9E%E8%B1%90%E6%9C%80%E5%A5%BD%E5%96%9D%E6%B3%B0%E5%A5%B6/@22.6659597,120.2992161,21z/data=!4m6!3m5!1s0x346e0590f6dd823b:0x32b86dd72bf014e6!8m2!3d22.6659768!4d120.2992669!16s%2Fg%2F11wbc4n7_b?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5.0,$1-200,85,"甜,奶茶,香,蜂蜜,檸檬茶,芋",22.6659768,120.2992669
瑞豐夜市,瑞豐夜市多多米狀元糕,瑞豐夜市多多米狀元糕,高雄市,左營區,,第9排,"https://www.google.com.tw/maps/place/%E7%91%9E%E8%B1%90%E5%A4%9C%E5%B8%82%E5%A4%9A%E5%A4%9A%E7%B1%B3%E7%8B%80%E5%85%83%E7%B3%95/@22.6658798,120.2991035,21z/data=!4m6!3m5!1s0x346e056e9ad25795:0x8c78deea4707f53a!8m2!3d22.6659186!4d120.2992216!16s%2Fg%2F11vqhtbjnw?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5.0,$1-200,314,"口味,選擇,傳統,口感,內餡,糯米,花生,芝麻,衛生,創新",22.6659186,120.2992216
瑞豐夜市,龍師傅辣脆腸,龍師傅辣脆腸,高雄市,左營區,,瑞豐夜市,"https://www.google.com.tw/maps/place/%E9%BE%8D%E5%B8%AB%E5%82%85%E8%BE%A3%E8%84%86%E8%85%B8/@22.6662063,120.2989338,21z/data=!4m6!3m5!1s0x346e1bc5ce589887:0x99b22b1019c182b2!8m2!3d22.6662063!4d120.2990706!16s%2Fg%2F11t0wl_3rb?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,$1-200,18,"高麗菜,甜",22.6662063,120.2990706
瑞豐夜市,莊記海產粥,莊記海產粥（瑞豐直營門市）,高雄市,鼓山區,,瑞豐夜市,"https://www.google.com.tw/maps/place/%E8%8E%8A%E8%A8%98%E6%B5%B7%E7%94%A2%E7%B2%A5%EF%BC%88%E7%91%9E%E8%B1%90%E7%9B%B4%E7%87%9F%E9%96%80%E5%B8%82%EF%BC%89/@22.6659712,120.2988312,21z/data=!4m6!3m5!1s0x346e05dc93c62171:0xc24b78c19fc02c2b!8m2!3d22.6658879!4d120.2988905!16s%2Fg%2F11s222nzbt?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.1,$1-200,61,"海鮮,價格,碗,瑞豐夜市,椒鹽,芹菜,筍,蟹肉,泡飯,魚片",22.6658879,120.2988905
瑞豐夜市,惜緣果汁茶飲,惜緣果汁茶飲-瑞豐夜市,高雄市,左營區,,14排,"https://www.google.com.tw/maps/place/%E6%83%9C%E7%B7%A3%E6%9E%9C%E6%B1%81%E8%8C%B6%E9%A3%B2-%E7%91%9E%E8%B1%90%E5%A4%9C%E5%B8%82/@22.6658539,120.2988868,21z/data=!4m6!3m5!1s0x346e056a68c911e7:0x1b01e0f7bbe565f4!8m2!3d22.665854!4d120.2990235!16s%2Fg%2F11sj9_chnw?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.2,,10,"西瓜汁,木瓜牛奶",22.665854,120.2990235
瑞豐夜市,地瓜先生,地瓜先生-拔絲地瓜.地瓜球(瑞豐總店）瑞豐夜市第三排194號,高雄市,鼓山區,,第三排,"https://www.google.com.tw/maps/place/%E5%9C%B0%E7%93%9C%E5%85%88%E7%94%9F-%E6%8B%94%E7%B5%B2%E5%9C%B0%E7%93%9C.%E5%9C%B0%E7%93%9C%E7%90%83(%E7%91%9E%E8%B1%90%E7%B8%BD%E5%BA%97%EF%BC%89%E7%91%9E%E8%B1%90%E5%A4%9C%E5%B8%82%E7%AC%AC%E4%B8%89%E6%8E%92194%E8%99%9F/@22.6664308,120.2992746,21z/data=!4m6!3m5!1s0x346e055a71a0a95f:0x355b23a1b5aa4009!8m2!3d22.6663412!4d120.2992157!16s%2Fg%2F11p_7_y7n0?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,$1-200,85,"甜,價格,牙,盒,酥脆,口感,糖,炒,內餡,天人",22.6663412,120.2992157
瑞豐夜市,沖繩酥炸大魷魚,沖繩酥炸大魷魚,高雄市,左營區,,左營區,"https://www.google.com.tw/maps/place/%E6%B2%96%E7%B9%A9%E9%85%A5%E7%82%B8%E5%A4%A7%E9%AD%B7%E9%AD%9A/@22.6665355,120.2997763,21z/data=!4m6!3m5!1s0x346e0507198bf76f:0xff83978c40dca245!8m2!3d22.6665398!4d120.2997723!16s%2Fg%2F1tf_l10s?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",3.5,$1-200,264,"口感,炸魷魚,酥脆,瑞豐夜市,調味,夜市王,鮮,電視,誇張,朝聖",22.6665398,120.2997723
瑞豐夜市,瑞豐夜市總店,瑞豐夜市總店-韓雞殿起司蛋中蛋,高雄市,鼓山區,,韓式起司蛋中蛋第五排後面,"https://www.google.com.tw/maps/place/%E7%91%9E%E8%B1%90%E5%A4%9C%E5%B8%82%E7%B8%BD%E5%BA%97-%E9%9F%93%E9%9B%9E%E6%AE%BF%E8%B5%B7%E5%8F%B8%E8%9B%8B%E4%B8%AD%E8%9B%8B/@22.6665389,120.2996358,21z/data=!4m6!3m5!1s0x346e0587f1c5a6f5:0xa87ea491d1e9877c!8m2!3d22.6665404!4d120.2996945!16s%2Fg%2F11qjtwb19g?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.1,,30,"巧克力,口味,流沙,鹹蛋黃,麵糊,調味,照片,外送,價格",22.6665404,120.2996945
瑞豐夜市,可以可以地瓜球,可以可以地瓜球（瑞豐店）,高雄市,鼓山區,,第11排走到底,"https://www.google.com.tw/maps/place/%E5%8F%AF%E4%BB%A5%E5%8F%AF%E4%BB%A5%E5%9C%B0%E7%93%9C%E7%90%83%EF%BC%88%E7%91%9E%E8%B1%90%E5%BA%97%EF%BC%89/@22.6665469,120.2994521,21z/data=!4m6!3m5!1s0x346e05cdcba626bd:0xc08dd69eead0df0c!8m2!3d22.6665443!4d120.2994755!16s%2Fg%2F11nn_zblv6?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,$1-200,51,"炸,冷,橢圓,google 地圖,外送,小孩",22.6665443,120.2994755
瑞豐夜市,瑞豐昌海鮮燒烤,瑞豐昌海鮮燒烤,高雄市,左營區,,左營區,"https://www.google.com.tw/maps/place/%E7%91%9E%E8%B1%90%E6%98%8C%E6%B5%B7%E9%AE%AE%E7%87%92%E7%83%A4/@22.6665862,120.2993334,21z/data=!4m6!3m5!1s0x346e056c06c92f07:0xb49dbf1b1f6af2b2!8m2!3d22.6665695!4d120.2993636!16s%2Fg%2F11f60xy9nc?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",2.8,$1-200,88,"蚵仔煎,夜市王,餐,桌,朝聖,失望,醬,酥脆,口感,節目",22.6665695,120.2993636
瑞豐夜市,秋栗香糖炒栗子,秋栗香糖炒栗子,高雄市,鼓山區,,旁,"https://www.google.com.tw/maps/place/%E7%A7%8B%E6%A0%97%E9%A6%99%E7%B3%96%E7%82%92%E6%A0%97%E5%AD%90/@22.6661834,120.2980462,21z/data=!4m6!3m5!1s0x346e05c3c4b20ca1:0xf385f4cadec8445d!8m2!3d22.6660486!4d120.2981361!16s%2Fg%2F11kbwm25ss?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",3.0,,4,,22.6660486,120.2981361
一中商圈,帆太司脆皮拉絲熱狗,帆太司脆皮拉絲熱狗,台中市,北區,,益民商圈一樓,"https://www.google.com.tw/maps/place/%E5%B8%86%E5%A4%AA%E5%8F%B8%E8%84%86%E7%9A%AE%E6%8B%89%E7%B5%B2%E7%86%B1%E7%8B%97/@24.1538708,120.686872,21z/data=!3m1!5s0x34693d67a87a1427:0x48026c3cfbe964f4!4m6!3m5!1s0x34693d44caa959b9:0x5569ade8f831936d!8m2!3d24.1540462!4d120.6869357!16s%2Fg%2F11x66bmbpp?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5.0,,14,"起司,德式香腸,口感",24.1540462,120.6869357
台南夜市,原住民石板烤肉,原住民石板烤肉,台南市,東區,,東區,"https://www.google.com/maps/place/%E5%8E%9F%E4%BD%8F%E6%B0%91%E7%9F%B3%E6%9D%BF%E7%83%A4%E8%82%89/@22.9822261,120.216574,17z/data=!3m1!4b1!4m6!3m5!1s0x346e769b574196af:0xbe701c12d5c4f997!8m2!3d22.9822261!4d120.2191489!16s%2Fg%2F1pzwkxjln?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.4,,42,"香腸,夜市,機器,胡椒,盒,油,價格",22.9822261,120.2191489
台南夜市,陳大民麻辣鴨血,陳大民麻辣鴨血(大東東夜市),台南市,東區,,東區,"https://www.google.com/maps/place/%E9%99%B3%E5%A4%A7%E6%B0%91%E9%BA%BB%E8%BE%A3%E9%B4%A8%E8%A1%80(%E5%A4%A7%E6%9D%B1%E6%9D%B1%E5%A4%9C%E5%B8%82)/@22.982835,120.2161287,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7744849bec4b:0xe45a1656a317a798!8m2!3d22.982835!4d120.2187036!16s%2Fg%2F11gw34x68g?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",2.0,,37,"魚蛋,眼鏡,錢,臉,外帶,碗,臭",22.982835,120.2187036
台南夜市,四川麻辣串串香,四川麻辣串串香,台南市,東區,,東區,https://www.google.com/maps/place/%E5%9B%9B%E5%B7%9D%E9%BA%BB%E8%BE%A3%E4%B8%B2%E4%B8%B2%E9%A6%99/data=!4m7!3m6!1s0x346e769b701e8bcb:0xc2c2d42b5e4d8717!8m2!3d22.982821!4d120.218828!16s%2Fg%2F12hk8lsk3!19sChIJy4secJt2bjQRF4dNXivUwsI?authuser=0&hl=zh-TW&rclk=1,3.3,,12,,22.982821,120.218828
台南夜市,林桑鹽水雞油雞醉雞,林桑鹽水雞油雞醉雞 (台南大東店),台南市,東區,,東區,"https://www.google.com/maps/place/%E6%9E%97%E6%A1%91%E9%B9%BD%E6%B0%B4%E9%9B%9E%E6%B2%B9%E9%9B%9E%E9%86%89%E9%9B%9E+(%E5%8F%B0%E5%8D%97%E5%A4%A7%E6%9D%B1%E5%BA%97)/@22.9828015,120.21637,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7756dd5eac9f:0x7327885889a91954!8m2!3d22.9828015!4d120.2189449!16s%2Fg%2F11txfbtxl0?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.0,$100-200,19,小菜,22.9828015,120.2189449
台南夜市,Dizzy Bar,Dizzy Bar,台南市,東區,,10排,"https://www.google.com/maps/place/Dizzy+Bar/@22.9828579,120.2164356,17z/data=!3m1!4b1!4m6!3m5!1s0x346e770c4b136f4b:0xda98a5d3863f77fd!8m2!3d22.9828579!4d120.2190105!16s%2Fg%2F11h_8v8mw0?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",5.0,,1,,22.9828579,120.2190105
台南夜市,華慈堂小上海魯味,華慈堂小上海魯味（大東夜市）,台南市,東區,,東區,"https://www.google.com/maps/place/%E8%8F%AF%E6%85%88%E5%A0%82%E5%B0%8F%E4%B8%8A%E6%B5%B7%E9%AD%AF%E5%91%B3%EF%BC%88%E5%A4%A7%E6%9D%B1%E5%A4%9C%E5%B8%82%EF%BC%89/@22.9829827,120.2165836,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77007ff36edd:0xcf6aa688e368b3f!8m2!3d22.9829827!4d120.2191585!16s%2Fg%2F11vq9npq8l?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.5,,2,,22.9829827,120.2191585
台南夜市,新曼谷泰式純檸檬涼拌青木瓜絲,新曼谷泰式純檸檬涼拌青木瓜絲,台南市,東區,,東區,"https://www.google.com/maps/place/%E6%96%B0%E6%9B%BC%E8%B0%B7%E6%B3%B0%E5%BC%8F%E7%B4%94%E6%AA%B8%E6%AA%AC%E6%B6%BC%E6%8B%8C%E9%9D%92%E6%9C%A8%E7%93%9C%E7%B5%B2/@22.9826623,120.2164495,17z/data=!3m1!4b1!4m6!3m5!1s0x346e770046e3840f:0x1c693b89c8ac9b85!8m2!3d22.9826623!4d120.2190244!16s%2Fg%2F11vpy3d99p?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",,,0,,22.9826623,120.2190244
台南夜市,天王牛排,天王牛排,台南市,東區,,東區,"https://www.google.com/maps/place/%E5%A4%A9%E7%8E%8B%E7%89%9B%E6%8E%92/@22.98269,120.2165427,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77001a9f5b1b:0x8c3f9268084a51d0!8m2!3d22.98269!4d120.2191176!16s%2Fg%2F11ld2st8p3?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",1.5,$100-200,20,"口香糖,組合肉,價格",22.98269,120.2191176
台南夜市,大東夜市 炒公仔麵,大東夜市 炒公仔麵,台南市,東區,,東區,https://www.google.com/maps/place/%E5%A4%A7%E6%9D%B1%E5%A4%9C%E5%B8%82+%E7%82%92%E5%85%AC%E4%BB%94%E9%BA%B5/data=!4m7!3m6!1s0x346e77dd621023eb:0xf3a03e50dbb8584f!8m2!3d22.9826234!4d120.2187246!16s%2Fg%2F11sch9z7dt!19sChIJ6yMQYt13bjQRT1i421A-oPM?authuser=0&hl=zh-TW&rclk=1,3.0,,3,,22.9826234,120.2187246
台南夜市,日屋章魚小丸子,日屋章魚小丸子,台南市,東區,,東區,"https://www.google.com/maps/place/%E6%97%A5%E5%B1%8B%E7%AB%A0%E9%AD%9A%E5%B0%8F%E4%B8%B8%E5%AD%90/@22.9824366,120.2164421,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7700604ba92d:0xc021515e1828c917!8m2!3d22.9824366!4d120.219017!16s%2Fg%2F11vpy3fb99?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",5.0,,3,章魚燒,22.9824366,120.219017
台南夜市,鮮奶麻糬,鮮奶麻糬,台南市,東區,,東區,https://www.google.com/maps/place/%E9%AE%AE%E5%A5%B6%E9%BA%BB%E7%B3%AC/data=!4m7!3m6!1s0x346e77006a1f1385:0xe6a961691c8fae2e!8m2!3d22.9825119!4d120.2191702!16s%2Fg%2F11vzy9qm28!19sChIJhRMfagB3bjQRLq6PHGlhqeY?authuser=0&hl=zh-TW&rclk=1,4.7,,7,"可可,抹茶,花生,奶茶",22.9825119,120.2191702
台南夜市,麻糬叔叔,麻糬叔叔,台南市,北區,,、大東夜市,https://www.google.com/maps/place/%E9%BA%BB%E7%B3%AC%E5%8F%94%E5%8F%94/data=!4m7!3m6!1s0x346e7659f0f8ce75:0xfa2c8111d676ba48!8m2!3d23.0110354!4d120.2001108!16s%2Fg%2F1td0krpj!19sChIJdc748Fl2bjQRSLp21hGBLPo?authuser=0&hl=zh-TW&rclk=1,2.9,,126,"內餡,盒,巧克力,口味,大福,夜市,抹茶,芝麻,芋頭,糯",23.0110354,120.2001108
台南夜市,吉野食堂,吉野食堂,台南市,東區,,東區,"https://www.google.com/maps/place/%E5%90%89%E9%87%8E%E9%A3%9F%E5%A0%82/@22.9824873,120.216533,17z/data=!3m1!4b1!4m6!3m5!1s0x346e770063ef0389:0xc1274912e1647b46!8m2!3d22.9824873!4d120.2191079!16s%2Fg%2F11vpy3fyyn?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",3.1,,7,"烤,魚",22.9824873,120.2191079
台南夜市,郭公館烤魷魚,郭公館烤魷魚,台南市,東區,,東區,"https://www.google.com/maps/place/%E9%83%AD%E5%85%AC%E9%A4%A8%E7%83%A4%E9%AD%B7%E9%AD%9A/@22.9825712,120.2165645,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77000c933e19:0xd848607dc00ed1e0!8m2!3d22.9825712!4d120.2191394!16s%2Fg%2F11vs2ckrnv?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",,,0,,22.9825712,120.2191394
台南夜市,五花肉泡菜卷,五花肉泡菜卷,台南市,東區,,東區,"https://www.google.com/maps/place/%E4%BA%94%E8%8A%B1%E8%82%89%E6%B3%A1%E8%8F%9C%E5%8D%B7/@22.9825971,120.2166108,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77007f319a13:0x44399d36004f94de!8m2!3d22.9825971!4d120.2191857!16s%2Fg%2F11ld2swtms?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",1.0,,1,,22.9825971,120.2191857
台南夜市,大甲芋頭牛奶,大甲芋頭牛奶-花園夜市,台南市,北區,,北區,"https://www.google.com/maps/place/%E5%A4%A7%E7%94%B2%E8%8A%8B%E9%A0%AD%E7%89%9B%E5%A5%B6-%E8%8A%B1%E5%9C%92%E5%A4%9C%E5%B8%82/@23.0112177,120.1974926,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7700234c770f:0x441d0dc20658c1a6!8m2!3d23.0112177!4d120.2000675!16s%2Fg%2F11x1fg9sfd?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5.0,,1,,23.0112177,120.2000675
台南夜市,戰鬥雞 油雞,戰鬥雞 油雞/醉雞 台南北區花園夜市創始店 ｜涼拌鮮雞｜鮮燙蔬菜｜泰式酸辣｜必吃油雞｜人氣醉雞｜健身運動｜健康餐盒｜增肌減脂｜外帶美食｜特色小吃｜台南美食推薦,台南市,北區,,第一條,"https://www.google.com/maps/place/%E6%88%B0%E9%AC%A5%E9%9B%9E+%E6%B2%B9%E9%9B%9E%2F%E9%86%89%E9%9B%9E+%E5%8F%B0%E5%8D%97%E5%8C%97%E5%8D%80%E8%8A%B1%E5%9C%92%E5%A4%9C%E5%B8%82%E5%89%B5%E5%A7%8B%E5%BA%97+%EF%BD%9C%E6%B6%BC%E6%8B%8C%E9%AE%AE%E9%9B%9E%EF%BD%9C%E9%AE%AE%E7%87%99%E8%94%AC%E8%8F%9C%EF%BD%9C%E6%B3%B0%E5%BC%8F%E9%85%B8%E8%BE%A3%EF%BD%9C%E5%BF%85%E5%90%83%E6%B2%B9%E9%9B%9E%EF%BD%9C%E4%BA%BA%E6%B0%A3%E9%86%89%E9%9B%9E%EF%BD%9C%E5%81%A5%E8%BA%AB%E9%81%8B%E5%8B%95%EF%BD%9C%E5%81%A5%E5%BA%B7%E9%A4%90%E7%9B%92%EF%BD%9C%E5%A2%9E%E8%82%8C%E6%B8%9B%E8%84%82%EF%BD%9C%E5%A4%96%E5%B8%B6%E7%BE%8E%E9%A3%9F%EF%BD%9C%E7%89%B9%E8%89%B2%E5%B0%8F%E5%90%83%EF%BD%9C%E5%8F%B0%E5%8D%97%E7%BE%8E%E9%A3%9F%E6%8E%A8%E8%96%A6/@23.0111599,120.1975166,17z/data=!3m1!4b1!4m6!3m5!1s0x346e765982812a6b:0x1ccfaf7040bd58f4!8m2!3d23.0111599!4d120.2000915!16s%2Fg%2F11fy4ftj4n?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.8,$200-400,676,"肉,小菜,口味,雞腿,口感,價格,鹽水,筍,骨,加盟",23.0111599,120.2000915
台南夜市,黃家乾燒蛤蜊,黃家乾燒蛤蜊,台南市,北區,,北區,https://www.google.com/maps/place/%E9%BB%83%E5%AE%B6%E4%B9%BE%E7%87%92%E8%9B%A4%E8%9C%8A/data=!4m7!3m6!1s0x346e77ec45a5d547:0xcbc19a4fd4566e29!8m2!3d23.011081!4d120.2000055!16s%2Fg%2F11sw0w7ns4!19sChIJR9WlRex3bjQRKW5W1E-awcs?authuser=0&hl=zh-TW&rclk=1,1.0,,1,,23.011081,120.2000055
台南夜市,趙記麻辣臭豆腐「花園」,趙記麻辣臭豆腐「花園」,台南市,北區,,花園夜市,"https://www.google.com/maps/place/%E8%B6%99%E8%A8%98%E9%BA%BB%E8%BE%A3%E8%87%AD%E8%B1%86%E8%85%90%E3%80%8C%E8%8A%B1%E5%9C%92%E3%80%8D/@23.0111607,120.1977521,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77151be976f9:0xe501f32dc7cafe81!8m2!3d23.0111607!4d120.200327!16s%2Fg%2F11trsb75z6?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",3.8,,5,鴨,23.0111607,120.200327
台南夜市,花園夜市干貝燒,花園夜市干貝燒,台南市,北區,,北區,"https://www.google.com/maps/place/%E8%8A%B1%E5%9C%92%E5%A4%9C%E5%B8%82%E5%B9%B2%E8%B2%9D%E7%87%92/@23.0110952,120.1972368,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77cbef407f27:0x14991134384a9df8!8m2!3d23.0110952!4d120.1998117!16s%2Fg%2F11vclvmxbq?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5.0,,4,,23.0110952,120.1998117
台南夜市,澳門咖喱榮,澳門咖喱榮,台南市,北區,,北區,"https://www.google.com/maps/place/%E6%BE%B3%E9%96%80%E5%92%96%E5%96%B1%E6%A6%AE/@23.0110995,120.1972978,17z/data=!3m1!4b1!4m6!3m5!1s0x346e76598ef78d99:0x2bcb74951eb69015!8m2!3d23.0110995!4d120.1998727!16s%2Fg%2F11f2xp5gr0?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5.0,,2,,23.0110995,120.1998727
台南夜市,銀河碼頭,銀河碼頭-岩燒、酥皮濃湯,台南市,北區,,北區,"https://www.google.com/maps/place/%E9%8A%80%E6%B2%B3%E7%A2%BC%E9%A0%AD-%E5%B2%A9%E7%87%92%E3%80%81%E9%85%A5%E7%9A%AE%E6%BF%83%E6%B9%AF/@23.0109563,120.1971771,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77004471e031:0x5f9dc0c7c74b42f5!8m2!3d23.0109563!4d120.199752!16s%2Fg%2F11lypkc0x6?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",,,0,,23.0109563,120.199752
